speciesid	SRR6154999	SRR6155000	SRR6155001	SRR6155002	SRR6155003	SRR6155004	SRR6155005	SRR6155006	SRR6155007	SRR6155008	SRR6155009	SRR6155010	SRR6155011	SRR6155012	SRR6155013	SRR5947117	SRR5947118	SRR5947119	SRR5947120	SRR5947121	SRR5947122	SRR5947123	SRR5947124	SRR5947125	SRR5947126	SRR5947127	SRR5947128	SRR5947129	SRR5947130	SRR5947131
115971	420	489	744	271	720	1313	1302	787	690	714	319	385	274	251	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116896	338	372	654	243	574	1109	1077	599	571	579	266	274	224	190	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129079	329	383	604	185	505	1016	986	595	512	606	196	218	193	194	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116156	274	324	462	171	432	844	827	474	424	484	171	180	167	159	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103609	292	286	468	192	340	828	772	466	472	491	159	189	139	178	238	540	774	340	700	509	608	701	518	480	328	627	266	559	484	299
132839	253	298	398	200	408	670	732	397	346	458	166	184	156	176	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102809	234	249	393	164	349	696	723	416	414	391	126	171	161	142	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115201	191	219	285	127	304	514	560	327	364	331	158	156	132	126	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133950	170	194	266	117	271	431	430	251	233	258	111	122	130	83	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112871	184	166	255	88	289	438	484	264	273	344	119	111	111	103	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146551	164	260	377	136	288	671	607	325	330	356	132	156	135	133	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102112	138	169	222	99	229	458	418	276	249	229	91	112	101	75	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132906	144	183	230	103	224	400	387	253	232	221	98	116	77	76	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113688	123	157	208	80	173	370	340	229	186	215	81	98	71	70	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114766	116	135	168	73	167	316	302	177	182	155	77	99	79	61	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112147	113	151	231	61	192	359	346	194	196	206	96	107	79	71	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121928	92	127	181	59	156	314	276	165	161	162	72	81	78	57	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116860	90	102	148	77	128	264	235	177	146	136	61	64	75	46	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114901	71	66	121	50	107	229	175	97	105	130	45	65	53	45	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114849	63	68	94	42	99	177	162	120	107	101	47	45	45	42	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100623	55	74	104	46	92	178	186	76	96	85	48	50	42	32	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103501	21967	19170	26245	19615	21844	47304	34127	32863	22378	20267	9613	22786	11212	9284	21007	1091	1021	475	1358	946	931	930	967	1085	384	885	342	1058	711	553
101047	15320	18712	28751	10527	12875	53767	41362	30564	18132	21753	6894	9212	6583	7212	8789	849	735	220	1028	638	710	656	452	459	216	299	146	313	431	228
111016	2135	3018	5191	1220	3584	8881	8270	4956	3907	4850	1096	1291	1308	1184	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140589	668	588	838	537	781	1129	1115	887	1138	641	899	543	606	566	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143294	456	524	854	248	659	1594	1268	829	701	818	234	301	243	201	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109579	363	440	721	228	565	1088	982	645	556	637	204	281	236	191	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108028	207	268	449	121	348	736	762	468	351	449	118	155	139	129	180	65	40	23	61	82	50	47	40	29	22	32	12	28	56	18
103955	57632	43425	67394	40502	83787	100453	104172	78616	74536	61881	34286	53767	29972	35001	50856	1907	1645	1397	1685	1890	1348	1644	1527	1410	1064	1570	776	1874	1705	1041
104419	4729	5660	9268	2780	6881	15208	13393	9505	7493	7786	1945	3093	2080	2038	3577	29	18	0	35	17	23	31	22	13	0	11	0	0	20	0
101148	3343	3633	5921	1985	4789	10006	9438	6144	5215	5435	1598	2306	1749	1716	2734	53	47	27	75	71	31	57	28	29	15	24	10	29	55	39
103525	1913	2504	3854	1193	3253	6437	6422	4128	3281	3427	1031	1342	1062	1231	1582	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134387	807	878	1448	468	1309	2593	2397	1485	1353	1347	482	590	512	505	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136741	265	311	472	195	412	759	725	580	437	383	145	252	157	150	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112369	197	220	439	116	311	674	598	426	342	327	65	119	93	60	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116318	120	134	205	83	175	319	344	230	193	216	69	89	91	62	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102407	86	145	249	76	202	335	366	246	198	189	74	92	72	77	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128622	53809	81141	165501	23943	103930	263972	238849	153486	113514	147407	18813	26675	33427	22312	19112	9074	6819	3478	9566	8812	5397	8268	2880	1958	1318	1164	848	1756	5740	2263
103531	6946	7869	12033	4335	10706	21234	19132	11442	10989	11903	4033	4877	4199	4247	5888	229	226	62	201	246	152	373	97	84	114	76	36	61	115	80
108278	1581	2124	3875	948	2682	6441	5442	3648	3010	3353	741	888	909	756	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112204	720	771	1134	380	1042	2054	2066	1255	1070	1200	355	431	366	367	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113660	364	443	755	213	598	1259	1067	749	577	674	170	239	170	176	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114818	276	335	583	167	393	899	810	584	463	471	139	147	154	137	189	35	37	16	52	41	31	76	23	14	17	11	0	0	28	15
133329	265	313	600	153	453	895	904	566	491	530	162	176	166	152	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102448	289	333	565	137	395	895	831	541	432	506	126	149	155	138	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118425	156	230	410	127	292	539	535	370	305	319	91	158	104	85	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115223	151	220	332	117	251	537	534	335	273	293	120	143	122	113	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129880	114	128	191	67	138	333	296	223	168	198	66	72	58	65	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112523	118	136	242	91	185	330	425	215	186	230	74	105	60	81	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123688	102	136	246	85	176	363	360	250	194	212	94	80	84	84	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101186	55081	95961	181196	27988	152533	271561	364506	178236	180803	143502	42676	37124	32984	55457	54839	12771	7232	4309	8320	7720	5702	8223	3052	1950	3159	3069	1791	2229	7336	2032
114262	2589	3512	5947	1627	4547	10101	10335	5968	5114	5310	1563	1943	1560	1691	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104604	2112	2985	4845	1276	4071	8143	9002	5039	4640	4155	1379	1540	1198	1549	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110095	619	766	1315	382	1031	2223	1930	1201	1104	1151	329	426	365	292	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130869	518	720	1113	334	969	1942	2001	1135	1057	1076	318	392	312	336	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133312	451	702	1101	296	840	1843	1703	1037	835	939	254	286	285	266	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140051	117	124	211	76	171	318	369	228	172	209	70	86	83	71	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108382	97	91	126	58	113	189	202	133	123	152	48	53	40	46	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101485	13534	52489	77438	15982	45552	96684	150583	102695	43529	39798	9153	13787	15909	10551	14845	6008	4259	1179	3632	2215	3241	3417	688	1069	470	782	324	752	1840	853
143608	86	91	148	73	131	198	273	190	114	109	50	59	47	30	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106952	65	95	166	58	93	237	280	186	138	118	73	65	58	47	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105672	1177	1516	2619	725	1670	4083	3545	2585	1806	1905	620	869	665	614	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109440	274	317	504	244	472	877	764	567	435	434	139	241	161	140	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138923	124	135	188	84	161	310	347	202	181	201	80	85	82	70	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103313	94	127	193	65	203	299	271	174	165	163	54	88	64	49	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109026	881	1167	1719	576	1437	3047	2782	1804	1441	1462	466	622	507	460	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105957	72	76	90	55	86	165	166	69	93	80	67	44	63	46	56	320	205	141	310	302	228	213	133	122	97	165	83	128	220	125
100921	66	71	90	39	79	141	174	99	102	80	25	38	29	34	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128067	50	31	57	18	62	81	94	53	53	48	30	38	19	32	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108314	40	24	38	21	24	63	46	39	39	20	19	20	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101911	39	38	72	19	60	109	118	72	64	58	26	29	28	17	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117586	34	17	46	20	32	65	71	36	34	44	17	19	19	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140604	28	37	48	28	27	87	75	64	47	42	25	20	24	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102402	29	30	58	24	42	69	72	55	55	45	21	24	12	25	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105656	29	23	36	13	31	34	51	43	25	30	16	22	0	15	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144998	27	53	113	29	47	161	126	81	55	69	18	28	24	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116988	34	24	27	20	25	40	55	43	28	32	23	0	22	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119845	23	21	33	23	30	59	63	31	33	38	22	15	15	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126912	23	25	24	26	37	40	46	31	29	13	17	26	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130929	28	18	42	14	37	59	60	40	34	27	15	0	17	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108039	24	19	15	17	24	25	21	12	17	66	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104699	30	31	31	15	21	46	49	23	26	29	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132271	20	16	18	11	12	37	45	23	22	21	13	14	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110654	20	34	46	14	39	47	77	40	37	38	29	12	24	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104826	22	23	20	20	28	42	45	26	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127648	17	14	16	16	18	25	46	33	23	21	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112244	18	17	20	22	23	33	29	27	28	24	30	19	0	16	19	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
101732	17	16	19	0	15	29	31	26	13	28	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125586	13	21	24	0	17	28	33	13	19	17	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118120	14	20	27	0	31	42	37	26	23	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105257	14	14	26	13	26	36	38	19	26	32	19	0	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124169	15	17	20	16	20	35	28	28	22	15	0	15	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122206	13	16	24	17	22	29	28	0	12	17	0	13	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122569	16	17	19	0	51	55	69	38	38	33	15	18	0	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136853	13	20	11	0	24	20	35	12	20	20	17	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134327	11	10	27	10	11	26	31	22	18	14	18	13	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104262	15	0	14	0	0	0	33	23	0	16	23	19	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111338	11	15	36	14	23	29	45	24	27	17	0	0	16	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100677	11	16	13	14	16	34	42	15	14	21	0	13	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105483	11	0	14	12	12	27	27	29	20	22	19	13	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132700	357	511	869	236	519	1427	1091	889	704	583	133	209	163	100	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107525	45	50	75	39	73	101	128	66	59	47	42	45	39	42	50	12	0	0	12	0	0	0	0	0	0	0	0	0	13	0
140159	42	32	51	22	45	80	97	74	66	53	27	34	21	15	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128944	32	34	64	30	73	98	102	80	55	81	14	20	29	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110902	22	27	35	26	26	70	59	46	32	34	37	24	0	17	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108620	139685	89686	123492	110528	132150	165686	87244	157220	76588	86346	162401	178957	100348	98389	126189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132779	16734	14469	11101	13401	30356	22389	25203	16415	22214	13793	18687	22521	12729	15860	16803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116738	13686	16103	5572	17735	21147	34103	8588	9804	30864	6251	26369	24698	16887	12353	16185	26	43	37	42	27	43	42	62	56	56	63	70	103	28	55
102944	1664	1469	1456	1561	2604	2482	1665	1805	1605	1039	2904	1948	1456	1216	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145650	1226	1168	1110	1074	2444	1553	1530	1187	1135	745	2375	964	1160	723	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115853	823	992	521	859	1193	1465	1043	705	1303	451	1668	1251	1201	974	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107102	861	832	707	745	1649	1212	1096	824	799	557	1589	685	667	542	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107888	734	613	603	573	976	952	623	746	628	415	1086	968	564	492	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100760	939	786	814	833	1713	1249	1106	936	927	617	1662	952	858	613	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108232	733	584	617	582	1233	856	809	732	558	439	1248	647	623	450	455	4913	6844	4891	6327	5562	6082	6352	7818	8836	5382	6798	8031	10764	3661	6616
109356	861	804	1026	748	1263	1542	1448	1021	1143	860	1310	921	825	740	527	169	214	323	898	203	621	115	539	989	467	603	705	1043	921	769
104216	802	752	736	719	1600	998	925	758	684	491	1496	685	705	452	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142453	596	488	543	501	775	811	563	655	400	373	831	665	502	403	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103418	683	601	612	592	1188	876	778	666	640	477	1122	674	557	511	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101896	764	921	771	704	1170	1447	942	858	1304	507	1372	1041	1081	821	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111134	435	397	387	348	746	568	472	442	362	264	755	403	354	263	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127980	399	310	311	328	581	444	412	375	338	247	575	407	333	303	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107383	403	402	399	396	806	557	493	457	419	259	815	380	386	265	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101533	456	477	460	432	849	733	654	482	442	407	827	466	417	336	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118091	268	273	271	249	547	420	344	283	242	171	548	227	249	180	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139456	258	216	221	223	418	324	267	227	225	154	393	203	186	136	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113556	282	281	309	255	484	388	326	319	249	190	636	336	288	205	168	232	260	256	270	216	214	210	335	327	224	281	368	398	158	303
113477	195	136	157	158	232	231	154	441	151	125	263	224	145	128	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106072	184	184	141	136	275	261	203	148	186	122	296	186	159	112	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126400	127	136	135	134	245	193	138	127	137	88	250	95	102	82	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109150	127	88	80	81	151	160	110	103	98	70	148	126	65	59	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135303	57	71	34	20	74	66	53	77	77	51	78	107	39	43	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142438	45	53	54	25	83	85	59	59	80	49	76	66	30	37	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124650	38	36	40	17	43	44	31	31	38	23	36	59	13	20	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138986	36	43	32	25	55	47	29	29	33	33	48	41	15	31	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119878	33	27	28	28	63	39	35	24	25	14	71	31	19	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126117	27	22	17	21	45	40	23	17	30	23	32	27	17	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139102	27	24	40	18	32	54	48	35	20	29	31	23	23	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131643	17	24	11	11	55	37	39	23	16	15	46	14	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123634	16	22	28	19	25	26	27	23	0	14	18	0	17	10	10	2289	1181	47	1113	929	1383	3387	125	208	84	78	406	85	85	145
117354	16	19	32	18	29	20	24	29	26	12	42	28	11	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107143	51	42	47	44	62	81	42	44	46	46	75	63	32	27	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103886	37	35	41	40	64	56	40	54	43	30	54	49	39	33	29	66	89	91	73	73	81	78	113	128	78	86	128	141	44	87
137737	23	22	0	30	52	33	29	19	24	16	48	16	19	23	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111867	13	12	15	18	41	36	16	19	15	13	32	16	24	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109747	11	12	17	0	15	19	15	19	19	14	20	19	17	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123551	145	95	115	106	176	166	137	171	104	108	181	170	93	86	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114559	45	39	33	32	61	53	39	38	44	35	49	45	46	29	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132074	22	26	37	18	39	55	38	26	29	29	22	23	21	16	21	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
103262	38656	43759	65445	26774	73300	81044	96591	62559	56004	79506	39780	44574	20065	35963	38598	4796	3608	2960	3955	5932	3765	3908	2428	2283	2401	2574	2175	2902	3382	1594
101745	27440	47365	43353	12235	61844	88609	85386	61246	54561	54154	32994	27005	23983	26858	23253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105987	5693	9199	9280	2974	11777	16785	17444	12165	10522	10606	6228	5619	4760	5159	4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100090	1621	2075	2810	1244	3382	3792	3829	2485	2241	3059	1674	1791	923	1391	1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144654	1639	2504	2365	775	3121	4519	4253	3200	2791	2847	1712	1469	1394	1519	1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110628	1013	1695	1650	436	2360	3309	3099	2186	2039	2081	1168	962	890	1005	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122958	781	1360	1586	738	1794	2705	2119	1652	1181	1386	737	785	480	606	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134610	431	765	747	239	971	1577	1426	1052	988	903	539	533	403	441	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132721	425	679	654	232	908	1314	1255	892	819	801	535	446	431	420	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100300	311	571	582	179	794	1011	1018	805	669	599	393	343	300	323	316	271	152	94	237	130	162	85	43	46	55	64	85	84	122	68
113031	257	133	639	69	319	418	837	514	443	784	310	345	92	300	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100157	260	474	479	116	675	866	838	649	572	577	386	307	279	278	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142529	291	363	414	104	597	682	673	490	449	490	306	322	178	299	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100215	303	648	474	145	667	1012	1002	677	613	608	353	359	285	315	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117057	122	185	159	76	246	333	268	222	174	141	110	84	94	93	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111247	139	141	233	103	270	259	353	186	201	282	155	140	65	133	105	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
108735	133	84	177	49	158	187	271	172	173	208	100	118	68	100	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100910	115	215	236	69	232	400	421	290	240	232	127	139	100	115	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100335	133	250	245	63	310	446	457	286	259	278	189	99	105	132	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126319	79	71	115	37	129	123	175	124	109	137	69	75	51	72	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100346	109	113	208	62	161	274	254	189	132	180	94	86	65	68	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101102	118	190	221	81	277	325	278	198	219	195	129	129	156	133	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111323	81	154	138	36	195	242	220	200	208	176	103	93	66	73	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110261	74	62	85	21	73	111	141	90	58	100	60	49	29	53	62	0	0	12	22	13	13	0	0	0	0	0	0	0	0	0
100955	104	109	163	58	156	210	250	184	115	228	96	104	59	105	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130150	58	54	97	36	111	131	159	119	102	108	54	69	27	43	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105114	64	125	96	40	114	160	161	111	105	184	79	65	48	49	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118113	57	105	87	30	117	155	182	109	75	191	62	67	36	53	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100807	60	76	97	48	126	132	136	129	78	84	40	41	43	36	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106843	55	74	70	58	103	136	135	83	85	88	55	43	33	40	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102986	52	52	73	26	78	101	78	81	69	75	48	52	30	41	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118931	51	81	104	32	98	139	159	143	75	75	61	51	45	26	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107268	49	56	64	16	95	112	126	62	76	64	52	44	29	42	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109386	43	18	61	16	29	62	93	65	66	88	47	40	0	31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135424	35	39	53	14	49	61	57	40	55	68	20	39	23	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114746	32	29	46	16	66	94	87	67	65	54	38	33	17	20	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103102	33	39	38	40	44	68	73	56	42	51	49	29	36	25	26	16	0	0	21	0	15	14	0	0	0	0	0	12	0	0
100106	41	34	62	31	47	76	73	66	66	47	29	45	29	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122798	74	83	91	38	122	182	174	143	123	115	60	56	77	78	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102460	30	42	59	32	62	89	96	76	51	62	39	36	20	40	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100290	33	45	58	17	70	98	92	64	51	37	36	39	41	24	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104819	26	37	51	21	40	72	76	36	32	55	29	31	21	16	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112058	27	33	36	17	33	34	41	39	40	39	16	16	15	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127141	27	50	55	19	70	102	96	72	54	58	28	30	13	28	30	12	11	15	14	0	14	0	0	0	0	0	0	0	0	0
101432	23	28	41	21	28	56	70	48	38	47	19	28	13	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100513	25	40	37	18	47	64	65	44	45	40	26	28	16	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111740	23	28	28	21	40	56	40	31	23	31	15	12	19	14	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131240	21	49	58	10	41	60	50	51	28	54	16	23	14	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105100	22	27	122	23	52	114	89	104	40	142	37	26	14	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108929	16	14	21	0	23	28	29	23	18	29	18	0	0	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100666	20	37	53	22	49	54	60	44	18	28	0	17	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142762	30	50	63	0	114	119	83	74	97	146	42	40	0	40	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101713	312	404	546	201	558	893	1114	655	526	517	199	237	207	221	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113421	151	152	252	108	266	343	342	257	198	206	119	143	98	114	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111900	262	278	192	165	382	414	338	249	238	401	272	369	177	226	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118106	78	214	62	17	53	80	169	74	27	612	27	23	98	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114508	68	161	223	65	160	270	436	314	148	124	49	63	44	62	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106034	63	137	133	48	104	191	291	175	97	148	20	40	57	26	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140523	55	23	55	25	55	68	88	69	44	33	27	35	20	32	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130645	35	36	33	15	40	72	60	47	38	37	28	30	17	20	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
